customer_id,customer_segment,usage_score,usage_category,revenue_segment,tenure_months,gender,age,state,city,estimated_salary,churn,calls_made,sms_sent,data_used
230507.0,At Risk,-97.8,Low,High Income,33,M,64,Nagaland,Mumbai,88778.0,1,86,42,-190.0
230588.0,At Risk,-146.7,Low,High Income,33,F,61,Assam,Delhi,136441.0,1,48,38,-250.0
230570.0,At Risk,-318.3,Low,High Income,33,M,67,Punjab,Chennai,147728.0,1,65,2,-515.0
230686.0,At Risk,-289.9,Low,High Income,33,F,20,Himachal Pradesh,Kolkata,62584.0,1,54,21,-470.0
231057.0,At Risk,-128.2,Low,High Income,33,M,44,West Bengal,Hyderabad,144891.0,1,22,41,-212.0
231089.0,At Risk,-186.45,Low,High Income,33,M,59,Manipur,Kolkata,76241.0,1,45,12,-306.0
231123.0,At Risk,-109.6,Low,High Income,33,M,40,Kerala,Kolkata,58908.0,1,14,26,-178.0
231278.0,At Risk,-195.7,Low,High Income,33,M,62,Rajasthan,Hyderabad,103624.0,1,21,12,-311.0
231363.0,At Risk,15.05,Low,High Income,33,F,58,Maharashtra,Kolkata,107675.0,1,91,27,-16.0
231658.0,At Risk,-142.35,Low,High Income,33,M,23,West Bengal,Bangalore,145075.0,1,32,37,-237.0
231800.0,At Risk,-69.05,Low,High Income,33,M,25,West Bengal,Bangalore,113895.0,1,64,40,-137.0
232392.0,At Risk,-126.4,Low,High Income,33,M,69,Haryana,Bangalore,64552.0,1,79,27,-229.0
232596.0,At Risk,-298.45,Low,High Income,33,F,36,Tripura,Delhi,139735.0,1,50,4,-479.0
232705.0,At Risk,-240.55,Low,High Income,33,F,50,Gujarat,Chennai,115621.0,1,2,14,-373.0
232749.0,At Risk,-431.85,Low,High Income,33,M,22,Haryana,Hyderabad,78474.0,1,92,47,-707.0
232850.0,At Risk,-40.85,Low,High Income,33,M,70,Tripura,Kolkata,96146.0,1,-6,16,-63.0
235323.0,At Risk,-169.85,Low,High Income,32,M,33,Jharkhand,Delhi,91786.0,1,8,17,-267.0
233053.0,At Risk,-204.35,Low,High Income,33,F,54,Andhra Pradesh,Bangalore,77357.0,1,28,12,-327.0
233180.0,At Risk,17.4,Low,High Income,33,M,35,Goa,Mumbai,110952.0,1,24,49,10.0
233473.0,At Risk,-82.3,Low,High Income,33,M,47,Gujarat,Kolkata,127675.0,1,0,35,-132.0
233685.0,At Risk,-73.35,Low,High Income,33,F,20,Odisha,Kolkata,142564.0,1,80,9,-145.0
233759.0,At Risk,-305.2,Low,High Income,33,M,63,Goa,Mumbai,140900.0,1,-4,26,-472.0
233848.0,At Risk,-98.4,Low,High Income,33,F,55,Himachal Pradesh,Mumbai,140523.0,1,17,33,-163.0
233905.0,At Risk,-251.6,Low,High Income,33,F,49,Sikkim,Bangalore,85860.0,1,92,23,-426.0
234271.0,At Risk,-467.1,Low,High Income,33,M,51,Meghalaya,Mumbai,105546.0,1,14,13,-726.0
234685.0,At Risk,-31.45,Low,High Income,33,F,21,Bihar,Delhi,134160.0,1,64,26,-77.0
234851.0,At Risk,-483.5,Low,High Income,33,M,73,Rajasthan,Mumbai,78009.0,1,22,24,-756.0
235792.0,At Risk,-142.2,Low,High Income,32,F,47,Haryana,Kolkata,64624.0,1,33,49,-239.0
236047.0,At Risk,-322.7,Low,High Income,32,F,74,Rajasthan,Hyderabad,82624.0,1,20,12,-506.0
236088.0,At Risk,-150.45,Low,High Income,32,M,23,West Bengal,Hyderabad,134836.0,1,58,21,-257.0
236743.0,At Risk,-202.5,Low,High Income,32,F,19,Uttarakhand,Kolkata,143840.0,1,78,16,-344.0
236839.0,At Risk,-66.8,Low,High Income,32,M,67,Karnataka,Bangalore,89574.0,1,48,44,-128.0
236863.0,At Risk,-250.1,Low,High Income,32,M,62,Kerala,Hyderabad,83604.0,1,8,27,-392.0
236871.0,At Risk,-166.45,Low,High Income,32,M,35,Andhra Pradesh,Kolkata,129200.0,1,100,29,-299.0
236879.0,At Risk,-212.4,Low,High Income,32,F,65,Madhya Pradesh,Mumbai,91465.0,1,63,0,-351.0
236933.0,At Risk,-432.35,Low,High Income,32,F,29,Punjab,Bangalore,52262.0,1,63,43,-696.0
236980.0,At Risk,-246.0,Low,High Income,32,F,37,Haryana,Mumbai,57847.0,1,5,4,-381.0
237431.0,At Risk,-345.45,Low,High Income,32,M,46,Haryana,Kolkata,92135.0,1,29,9,-544.0
237590.0,At Risk,-174.7,Low,High Income,32,M,43,Assam,Mumbai,77779.0,1,23,35,-283.0
237997.0,At Risk,-40.6,Low,High Income,32,F,65,Jharkhand,Delhi,136240.0,1,4,13,-66.0
238263.0,At Risk,-154.1,Low,High Income,32,F,74,Karnataka,Delhi,90290.0,1,8,12,-242.0
238625.0,At Risk,-77.85,Low,High Income,32,M,58,Haryana,Mumbai,100879.0,1,105,38,-166.0
238807.0,At Risk,-169.8,Low,High Income,32,M,62,Goa,Kolkata,145100.0,1,26,44,-278.0
238808.0,At Risk,-86.35,Low,High Income,32,F,36,Himachal Pradesh,Delhi,61080.0,1,77,49,-170.0
238857.0,At Risk,18.5,Low,High Income,32,M,67,Karnataka,Bangalore,120360.0,1,58,40,0.0
238915.0,At Risk,-120.6,Low,High Income,32,F,32,Tripura,Chennai,134064.0,1,31,-3,-197.0
238950.0,At Risk,-286.8,Low,High Income,32,M,32,Madhya Pradesh,Bangalore,95500.0,1,48,28,-464.0
239186.0,At Risk,-113.2,Low,High Income,32,F,36,Jharkhand,Chennai,86329.0,1,50,30,-198.0
239199.0,At Risk,-140.25,Low,High Income,32,M,56,Tripura,Mumbai,84530.0,1,83,15,-250.0
239242.0,At Risk,-420.3,Low,High Income,32,M,53,Arunachal Pradesh,Hyderabad,113130.0,1,-5,15,-647.0
239567.0,At Risk,-211.45,Low,High Income,32,M,64,Andhra Pradesh,Chennai,112433.0,1,46,26,-347.0
239874.0,At Risk,-62.1,Low,High Income,32,M,53,Himachal Pradesh,Hyderabad,129544.0,1,44,36,-118.0
240188.0,At Risk,-296.05,Low,High Income,32,M,67,Arunachal Pradesh,Delhi,145131.0,1,50,15,-477.0
240274.0,At Risk,-372.1,Low,High Income,32,M,67,Meghalaya,Delhi,135863.0,1,31,4,-585.0
240354.0,At Risk,15.0,Low,High Income,32,F,27,Punjab,Bangalore,87825.0,1,32,44,4.0
240559.0,At Risk,-165.65,Low,High Income,32,M,28,Tamil Nadu,Bangalore,82140.0,1,31,21,-270.0
240573.0,At Risk,-189.45,Low,High Income,32,M,46,Jharkhand,Chennai,140529.0,1,71,34,-324.0
240597.0,At Risk,-252.8,Low,High Income,32,M,39,Punjab,Bangalore,51832.0,1,67,2,-415.0
240680.0,At Risk,-33.95,Low,High Income,32,M,49,Arunachal Pradesh,Mumbai,67417.0,1,41,13,-70.0
240823.0,At Risk,-36.7,Low,High Income,32,F,71,West Bengal,Delhi,68834.0,1,61,7,-81.0
241188.0,At Risk,-468.3,Low,High Income,31,F,66,Odisha,Mumbai,80802.0,1,63,41,-751.0
241195.0,At Risk,-540.75,Low,High Income,31,F,66,Uttar Pradesh,Delhi,67991.0,1,90,29,-871.0
241567.0,At Risk,-237.35,Low,High Income,31,M,22,Meghalaya,Mumbai,145764.0,1,63,4,-390.0
241570.0,At Risk,-239.75,Low,High Income,31,F,54,Bihar,Chennai,83104.0,1,23,28,-382.0
241605.0,At Risk,-214.95,Low,High Income,31,M,44,Karnataka,Chennai,94941.0,1,16,27,-341.0
241611.0,At Risk,-135.3,Low,High Income,31,F,29,Gujarat,Kolkata,81307.0,1,100,22,-250.0
241791.0,At Risk,-181.85,Low,High Income,31,M,72,Gujarat,Hyderabad,73205.0,1,103,4,-320.0
242080.0,At Risk,-344.85,Low,High Income,31,M,18,Assam,Bangalore,94054.0,1,53,20,-554.0
242270.0,At Risk,-214.05,Low,High Income,31,M,24,Kerala,Bangalore,144699.0,1,18,44,-343.0
242273.0,At Risk,-187.7,Low,High Income,31,M,45,Uttar Pradesh,Chennai,144857.0,1,94,46,-332.0
242332.0,At Risk,-316.35,Low,High Income,31,F,62,Meghalaya,Mumbai,76652.0,1,94,14,-525.0
242344.0,At Risk,-351.75,Low,High Income,31,M,47,Tripura,Delhi,73014.0,1,36,0,-555.0
242452.0,At Risk,-507.65,Low,High Income,31,F,46,Tripura,Hyderabad,74737.0,1,55,38,-808.0
242509.0,At Risk,-175.8,Low,High Income,31,M,29,Kerala,Delhi,51992.0,1,58,8,-294.0
242555.0,At Risk,-255.9,Low,High Income,31,M,39,Chhattisgarh,Chennai,148761.0,1,80,36,-430.0
242663.0,At Risk,-418.4,Low,High Income,31,F,49,Andhra Pradesh,Bangalore,136583.0,1,27,6,-655.0
242726.0,At Risk,-108.25,Low,High Income,31,M,47,Bihar,Hyderabad,82304.0,1,79,7,-198.0
243191.0,At Risk,-110.65,Low,High Income,31,F,55,Odisha,Hyderabad,143051.0,1,56,8,-193.0
243328.0,At Risk,-11.2,Low,High Income,31,M,57,Uttar Pradesh,Mumbai,141129.0,1,11,49,-29.0
243345.0,At Risk,13.95,Low,High Income,31,M,51,Assam,Hyderabad,100910.0,1,29,15,8.0
243366.0,At Risk,-88.3,Low,High Income,31,M,69,Haryana,Chennai,77699.0,1,1,31,-141.0
243435.0,At Risk,-237.85,Low,High Income,31,M,31,Uttarakhand,Mumbai,143739.0,1,90,16,-403.0
243514.0,At Risk,11.4,Low,High Income,31,M,42,Goa,Mumbai,70555.0,1,49,-2,-1.0
39.0,At Risk,-489.0,Low,High Income,72,M,69,Gujarat,Chennai,87166.0,1,92,15,-790.0
73.0,At Risk,-34.8,Low,High Income,72,F,43,Uttarakhand,Delhi,101224.0,1,33,44,-73.0
234.0,At Risk,-304.0,Low,High Income,72,M,32,Karnataka,Kolkata,110639.0,1,40,32,-488.0
587.0,At Risk,-22.25,Low,High Income,72,F,40,Kerala,Mumbai,102604.0,1,78,5,-65.0
683.0,At Risk,-101.95,Low,High Income,72,M,49,Tripura,Delhi,79208.0,1,22,24,-169.0
792.0,At Risk,-323.05,Low,High Income,72,M,40,Karnataka,Mumbai,132502.0,1,33,15,-512.0
846.0,At Risk,-117.2,Low,High Income,72,F,66,Haryana,Hyderabad,138210.0,1,67,6,-207.0
905.0,At Risk,-16.45,Low,High Income,72,M,39,Himachal Pradesh,Delhi,67163.0,1,96,5,-63.0
1022.0,At Risk,-19.8,Low,High Income,72,F,37,Assam,Chennai,62563.0,1,24,28,-44.0
1159.0,At Risk,26.7,Low,High Income,72,F,69,Sikkim,Hyderabad,99465.0,1,70,1,14.0
1293.0,At Risk,29.4,Low,High Income,72,M,19,Maharashtra,Delhi,61738.0,1,26,8,34.0
1471.0,At Risk,-20.2,Low,High Income,71,F,64,Chhattisgarh,Kolkata,114485.0,1,20,47,-46.0
1866.0,At Risk,-144.15,Low,High Income,71,M,21,Karnataka,Bangalore,71362.0,1,52,47,-249.0
2312.0,At Risk,-226.15,Low,High Income,71,F,38,Uttarakhand,Delhi,79853.0,1,86,13,-383.0
2325.0,At Risk,14.9,Low,High Income,71,M,62,Tripura,Kolkata,73419.0,1,40,23,4.0
2841.0,At Risk,-97.55,Low,High Income,71,M,68,Punjab,Bangalore,107394.0,1,63,37,-180.0
3129.0,At Risk,-307.25,Low,High Income,71,F,53,Haryana,Delhi,130694.0,1,54,-3,-493.0
3440.0,At Risk,-78.75,Low,High Income,71,F,37,Goa,Mumbai,63066.0,1,66,42,-153.0
3581.0,At Risk,-105.35,Low,High Income,71,M,47,Goa,Bangalore,74475.0,1,49,20,-184.0
4420.0,At Risk,-59.45,Low,High Income,71,M,18,Himachal Pradesh,Mumbai,123107.0,1,5,4,-94.0
4604.0,At Risk,-81.8,Low,High Income,71,M,30,Gujarat,Chennai,126394.0,1,23,15,-137.0
4845.0,At Risk,-17.5,Low,High Income,71,F,70,Haryana,Bangalore,61295.0,1,90,42,-68.0
4915.0,At Risk,-174.45,Low,High Income,71,F,41,Manipur,Chennai,87879.0,1,47,23,-290.0
5225.0,At Risk,-127.65,Low,High Income,71,M,52,Andhra Pradesh,Chennai,63119.0,1,0,17,-199.0
5249.0,At Risk,-441.7,Low,High Income,71,M,35,Goa,Hyderabad,131160.0,1,97,14,-719.0
5306.0,At Risk,3.55,Low,High Income,71,F,56,Kerala,Chennai,72749.0,1,53,7,-16.0
5658.0,At Risk,16.1,Low,High Income,71,M,44,Kerala,Mumbai,104262.0,1,9,15,19.0
5815.0,At Risk,27.4,Low,High Income,71,M,61,West Bengal,Kolkata,102622.0,1,74,11,12.0
6071.0,At Risk,-54.1,Low,High Income,71,M,37,Tamil Nadu,Bangalore,90295.0,1,43,34,-105.0
6250.0,At Risk,11.25,Low,High Income,71,M,33,Arunachal Pradesh,Mumbai,107166.0,1,95,31,-24.0
6279.0,At Risk,-354.75,Low,High Income,71,F,20,Rajasthan,Hyderabad,110535.0,1,49,9,-566.0
6573.0,At Risk,-86.25,Low,High Income,71,M,31,Gujarat,Mumbai,123026.0,1,76,33,-167.0
7006.0,At Risk,-14.05,Low,High Income,71,F,53,Assam,Kolkata,100114.0,1,87,32,-60.0
7034.0,At Risk,-496.2,Low,High Income,71,F,54,Mizoram,Delhi,89695.0,1,-4,14,-764.0
7100.0,At Risk,-309.45,Low,High Income,71,M,28,Punjab,Kolkata,110065.0,1,42,44,-499.0
7192.0,At Risk,-286.0,Low,High Income,71,M,53,Manipur,Bangalore,62508.0,1,91,26,-479.0
7314.0,At Risk,-131.9,Low,High Income,71,F,21,Rajasthan,Chennai,85286.0,1,92,50,-246.0
7740.0,At Risk,-144.6,Low,High Income,70,F,57,Chhattisgarh,Delhi,105796.0,1,57,43,-251.0
7822.0,At Risk,-112.8,Low,High Income,70,F,54,Uttar Pradesh,Delhi,80284.0,1,42,41,-196.0
7977.0,At Risk,-385.4,Low,High Income,70,M,41,Rajasthan,Delhi,57944.0,1,83,1,-625.0
8009.0,At Risk,-109.7,Low,High Income,70,F,48,Telangana,Chennai,98095.0,1,37,52,-191.0
8112.0,At Risk,-343.35,Low,High Income,70,F,68,Odisha,Hyderabad,50624.0,1,47,24,-550.0
8625.0,At Risk,-477.1,Low,High Income,70,M,41,Manipur,Bangalore,81413.0,1,19,24,-745.0
8802.0,At Risk,22.8,Low,High Income,70,M,44,Himachal Pradesh,Delhi,107326.0,1,30,36,18.0
9299.0,At Risk,16.7,Low,High Income,70,F,21,Bihar,Bangalore,101778.0,1,54,45,-2.0
9491.0,At Risk,-529.15,Low,High Income,70,F,68,Andhra Pradesh,Mumbai,61394.0,1,96,26,-855.0
9856.0,At Risk,28.05,Low,High Income,70,M,62,Telangana,Bangalore,87105.0,1,31,34,26.0
10311.0,At Risk,-216.2,Low,High Income,70,F,51,Assam,Mumbai,123073.0,1,88,23,-370.0
10901.0,At Risk,-31.3,Low,High Income,70,F,61,Nagaland,Chennai,104313.0,1,0,38,-54.0
11075.0,At Risk,28.2,Low,High Income,70,M,33,Maharashtra,Kolkata,135298.0,1,13,35,33.0
11185.0,At Risk,-33.35,Low,High Income,70,F,71,Assam,Chennai,107487.0,1,72,13,-81.0
11731.0,At Risk,-305.7,Low,High Income,70,F,48,Gujarat,Mumbai,121791.0,1,65,-2,-495.0
11888.0,At Risk,-135.65,Low,High Income,70,F,47,Meghalaya,Hyderabad,82605.0,1,47,21,-230.0
12023.0,At Risk,-189.15,Low,High Income,70,M,54,Arunachal Pradesh,Hyderabad,123719.0,1,84,11,-325.0
12087.0,At Risk,-131.5,Low,High Income,70,M,54,Kerala,Chennai,117290.0,1,63,29,-231.0
12555.0,At Risk,-64.1,Low,High Income,70,F,42,Odisha,Chennai,67295.0,1,89,40,-139.0
13200.0,At Risk,-417.45,Low,High Income,70,M,50,Odisha,Delhi,87398.0,1,2,0,-643.0
13212.0,At Risk,-334.85,Low,High Income,70,F,68,Arunachal Pradesh,Mumbai,71177.0,1,52,51,-543.0
13631.0,At Risk,-163.2,Low,High Income,69,M,61,Uttar Pradesh,Kolkata,82988.0,1,35,29,-269.0
13685.0,At Risk,-27.25,Low,High Income,69,M,60,Arunachal Pradesh,Bangalore,99244.0,1,3,45,-50.0
14163.0,At Risk,-490.3,Low,High Income,69,F,21,West Bengal,Delhi,131012.0,1,44,5,-772.0
14398.0,At Risk,-222.4,Low,High Income,69,F,44,Mizoram,Delhi,149017.0,1,81,50,-381.0
14435.0,At Risk,-398.15,Low,High Income,69,M,50,Kerala,Chennai,68355.0,1,33,18,-628.0
14557.0,At Risk,-351.4,Low,High Income,69,M,66,Bihar,Kolkata,65628.0,1,16,34,-552.0
14586.0,At Risk,-174.45,Low,High Income,69,F,41,Telangana,Bangalore,102265.0,1,8,10,-273.0
14829.0,At Risk,-241.45,Low,High Income,69,M,62,Mizoram,Mumbai,137571.0,1,13,10,-378.0
15010.0,At Risk,-289.9,Low,High Income,69,M,30,Haryana,Delhi,121660.0,1,0,26,-450.0
15231.0,At Risk,-263.8,Low,High Income,69,M,31,Goa,Hyderabad,128537.0,1,17,17,-415.0
15754.0,At Risk,-47.35,Low,High Income,69,M,54,Uttar Pradesh,Chennai,124022.0,1,87,11,-108.0
15782.0,At Risk,-60.5,Low,High Income,69,F,36,West Bengal,Hyderabad,128570.0,1,85,34,-131.0
16325.0,At Risk,-108.15,Low,High Income,69,M,60,Himachal Pradesh,Kolkata,108774.0,1,4,33,-173.0
16643.0,At Risk,-221.65,Low,High Income,69,M,67,Meghalaya,Kolkata,77183.0,1,34,19,-357.0
16748.0,At Risk,-37.6,Low,High Income,69,M,27,Kerala,Hyderabad,146190.0,1,40,44,-80.0
16809.0,At Risk,-190.9,Low,High Income,69,F,38,Mizoram,Bangalore,110469.0,1,86,34,-332.0
16995.0,At Risk,-305.7,Low,High Income,69,M,20,Uttar Pradesh,Delhi,143262.0,1,7,39,-479.0
17470.0,At Risk,-252.2,Low,High Income,69,M,31,Chhattisgarh,Bangalore,121541.0,1,89,18,-425.0
17626.0,At Risk,4.3,Low,High Income,69,M,24,Bihar,Delhi,65849.0,1,14,8,0.0
18311.0,At Risk,-351.85,Low,High Income,69,M,54,Assam,Bangalore,118117.0,1,38,7,-557.0
18419.0,At Risk,-291.05,Low,High Income,69,M,72,Assam,Kolkata,133301.0,1,65,47,-480.0
18743.0,At Risk,-239.6,Low,High Income,69,M,34,Meghalaya,Bangalore,79217.0,1,31,42,-387.0
18876.0,At Risk,-451.6,Low,High Income,69,M,60,Sikkim,Bangalore,50682.0,1,8,14,-700.0
19381.0,At Risk,-453.7,Low,High Income,69,M,59,Karnataka,Kolkata,89665.0,1,53,30,-723.0
19779.0,At Risk,-386.25,Low,High Income,68,F,38,Bihar,Bangalore,51623.0,1,13,31,-604.0
19917.0,At Risk,-309.45,Low,High Income,68,F,66,Rajasthan,Kolkata,91491.0,1,18,39,-489.0
19944.0,At Risk,-77.95,Low,High Income,68,F,74,Andhra Pradesh,Mumbai,91727.0,1,90,16,-157.0
20090.0,At Risk,-174.85,Low,High Income,68,F,62,Karnataka,Kolkata,102079.0,1,46,28,-291.0
20112.0,At Risk,-29.65,Low,High Income,68,M,25,Chhattisgarh,Chennai,85395.0,1,85,24,-82.0
20286.0,At Risk,-293.95,Low,High Income,68,M,69,Manipur,Kolkata,50541.0,1,33,46,-472.0
20413.0,At Risk,18.75,Low,High Income,68,M,46,Haryana,Chennai,118447.0,1,51,21,6.0
20587.0,At Risk,-123.25,Low,High Income,68,M,58,Arunachal Pradesh,Chennai,112041.0,1,11,14,-196.0
20677.0,At Risk,-89.15,Low,High Income,68,F,52,Tripura,Hyderabad,53304.0,1,-1,21,-140.0
20787.0,At Risk,-300.0,Low,High Income,68,F,44,Tamil Nadu,Kolkata,86480.0,1,59,5,-485.0
21132.0,At Risk,-547.9,Low,High Income,68,F,27,West Bengal,Mumbai,53604.0,1,25,42,-859.0
21247.0,At Risk,9.1,Low,High Income,68,M,51,Jharkhand,Delhi,110178.0,1,27,17,1.0
21249.0,At Risk,-438.7,Low,High Income,68,F,55,Bihar,Mumbai,53924.0,1,62,8,-700.0
21347.0,At Risk,-539.4,Low,High Income,68,M,23,Odisha,Mumbai,119595.0,1,46,42,-854.0
21555.0,At Risk,-156.5,Low,High Income,68,M,63,Kerala,Delhi,128554.0,1,71,19,-271.0
21564.0,At Risk,-443.65,Low,High Income,68,M,26,Manipur,Bangalore,122860.0,1,102,47,-729.0
22107.0,At Risk,-102.35,Low,High Income,68,F,27,Jharkhand,Kolkata,137071.0,1,81,22,-192.0
22167.0,At Risk,-295.85,Low,High Income,68,F,49,Sikkim,Delhi,147265.0,1,56,15,-479.0
22632.0,At Risk,-70.7,Low,High Income,68,M,38,Uttar Pradesh,Delhi,140858.0,1,53,38,-135.0
22633.0,At Risk,-207.9,Low,High Income,68,M,74,Mizoram,Delhi,111314.0,1,-10,26,-320.0
23089.0,At Risk,-227.95,Low,High Income,68,M,22,Uttar Pradesh,Chennai,124933.0,1,77,11,-382.0
23467.0,At Risk,-222.55,Low,High Income,68,F,18,Uttar Pradesh,Delhi,83872.0,1,20,45,-357.0
23481.0,At Risk,-295.4,Low,High Income,68,F,36,Punjab,Bangalore,85454.0,1,22,20,-466.0
23620.0,At Risk,5.7,Low,High Income,68,F,24,Uttar Pradesh,Bangalore,130273.0,1,74,2,-20.0
23695.0,At Risk,-416.7,Low,High Income,68,M,73,Gujarat,Chennai,144564.0,1,67,1,-667.0
24514.0,At Risk,-111.0,Low,High Income,68,M,56,Mizoram,Bangalore,114850.0,1,60,40,-200.0
24701.0,At Risk,14.95,Low,High Income,68,M,50,Nagaland,Delhi,130843.0,1,47,19,2.0
24834.0,At Risk,-53.05,Low,High Income,68,M,74,Nagaland,Kolkata,121186.0,1,61,6,-106.0
24846.0,At Risk,-568.9,Low,High Income,68,F,30,Andhra Pradesh,Hyderabad,81755.0,1,73,24,-907.0
24976.0,At Risk,-112.85,Low,High Income,68,M,57,Andhra Pradesh,Mumbai,128836.0,1,13,22,-182.0
25357.0,At Risk,-369.8,Low,High Income,68,F,42,Assam,Delhi,99106.0,1,60,26,-596.0
25454.0,At Risk,-203.55,Low,High Income,67,M,72,Meghalaya,Kolkata,130576.0,1,13,-1,-318.0
25476.0,At Risk,-14.8,Low,High Income,67,M,42,Jharkhand,Bangalore,143921.0,1,81,46,-61.0
25979.0,At Risk,-269.0,Low,High Income,67,M,51,Goa,Kolkata,70348.0,1,95,17,-453.0
26318.0,At Risk,-343.05,Low,High Income,67,M,25,Himachal Pradesh,Chennai,117249.0,1,66,25,-557.0
26462.0,At Risk,-371.25,Low,High Income,67,F,26,Himachal Pradesh,Kolkata,91105.0,1,95,15,-610.0
26782.0,At Risk,-207.4,Low,High Income,67,M,60,Meghalaya,Hyderabad,66066.0,1,68,44,-352.0
27346.0,At Risk,-291.6,Low,High Income,67,M,52,West Bengal,Mumbai,96306.0,1,78,9,-480.0
27390.0,At Risk,-212.55,Low,High Income,67,F,70,Sikkim,Hyderabad,101586.0,1,0,39,-333.0
27859.0,At Risk,20.35,Low,High Income,67,M,43,Meghalaya,Mumbai,73992.0,1,30,31,15.0
27886.0,At Risk,-71.0,Low,High Income,67,M,48,Odisha,Kolkata,108605.0,1,59,7,-133.0
28494.0,At Risk,-357.85,Low,High Income,67,F,29,West Bengal,Bangalore,75579.0,1,58,14,-575.0
28676.0,At Risk,-501.9,Low,High Income,67,F,45,Telangana,Delhi,77607.0,1,65,25,-801.0
29147.0,At Risk,-56.75,Low,High Income,67,M,43,Karnataka,Mumbai,71819.0,1,24,16,-99.0
29195.0,At Risk,-5.35,Low,High Income,67,F,73,Mizoram,Delhi,146204.0,1,99,50,-54.0
29458.0,At Risk,-281.6,Low,High Income,67,M,57,Punjab,Delhi,122872.0,1,51,40,-459.0
29860.0,At Risk,-156.65,Low,High Income,67,M,18,Tripura,Mumbai,146644.0,1,48,23,-263.0
30034.0,At Risk,-23.35,Low,High Income,67,M,45,Arunachal Pradesh,Mumbai,78862.0,1,83,27,-72.0
30378.0,At Risk,-121.8,Low,High Income,67,F,27,Haryana,Bangalore,99721.0,1,57,37,-215.0
30663.0,At Risk,-6.55,Low,High Income,67,F,70,Assam,Mumbai,128559.0,1,10,33,-19.0
30926.0,At Risk,-260.9,Low,High Income,67,M,60,Meghalaya,Delhi,63882.0,1,16,16,-410.0
31109.0,At Risk,-57.2,Low,High Income,67,M,36,Rajasthan,Hyderabad,134786.0,1,75,40,-123.0
31267.0,At Risk,-68.15,Low,High Income,67,F,40,Tripura,Delhi,108592.0,1,68,13,-133.0
31304.0,At Risk,9.0,Low,High Income,67,F,30,Maharashtra,Hyderabad,53038.0,1,62,0,-10.0
31550.0,At Risk,-541.75,Low,High Income,66,M,45,Odisha,Mumbai,97652.0,1,95,26,-874.0
31639.0,At Risk,-123.45,Low,High Income,66,F,22,Meghalaya,Chennai,75956.0,1,70,1,-217.0
32221.0,At Risk,-350.55,Low,High Income,66,M,29,Tamil Nadu,Hyderabad,144415.0,1,91,24,-578.0
32323.0,At Risk,-22.25,Low,High Income,66,F,32,Arunachal Pradesh,Chennai,108330.0,1,74,2,-63.0
32334.0,At Risk,-81.7,Low,High Income,66,F,68,Goa,Delhi,90489.0,1,54,10,-148.0
32368.0,At Risk,9.95,Low,High Income,66,M,66,Andhra Pradesh,Delhi,92005.0,1,85,43,-24.0
32439.0,At Risk,-55.85,Low,High Income,66,F,50,Punjab,Delhi,90209.0,1,13,7,-92.0
32592.0,At Risk,-34.15,Low,High Income,66,M,73,Karnataka,Kolkata,68689.0,1,30,6,-65.0
32717.0,At Risk,-18.9,Low,High Income,66,M,18,Manipur,Hyderabad,81792.0,1,53,23,-53.0
33045.0,At Risk,-136.25,Low,High Income,66,M,32,Mizoram,Hyderabad,53313.0,1,93,30,-250.0
33073.0,At Risk,-416.2,Low,High Income,66,F,29,Madhya Pradesh,Bangalore,88065.0,1,47,43,-665.0
33107.0,At Risk,-294.75,Low,High Income,66,M,44,Meghalaya,Hyderabad,72773.0,1,60,3,-477.0
33352.0,At Risk,20.5,Low,High Income,66,F,43,Madhya Pradesh,Bangalore,138230.0,1,95,0,-5.0
33411.0,At Risk,-378.65,Low,High Income,66,F,24,Uttar Pradesh,Bangalore,110960.0,1,73,35,-616.0
33758.0,At Risk,-393.45,Low,High Income,66,M,69,Chhattisgarh,Chennai,125985.0,1,83,44,-644.0
33988.0,At Risk,13.85,Low,High Income,66,M,63,Meghalaya,Delhi,144252.0,1,32,39,3.0
34028.0,At Risk,-54.75,Low,High Income,66,M,72,Punjab,Bangalore,57639.0,1,57,-1,-106.0
34077.0,At Risk,-197.5,Low,High Income,66,M,29,Sikkim,Delhi,131389.0,1,8,20,-310.0
34260.0,At Risk,-168.4,Low,High Income,66,F,25,Jharkhand,Chennai,122333.0,1,66,49,-292.0
34431.0,At Risk,-332.0,Low,High Income,66,M,55,Haryana,Chennai,98653.0,1,76,26,-544.0
34629.0,At Risk,-74.9,Low,High Income,66,M,53,Andhra Pradesh,Chennai,126977.0,1,20,20,-126.0
34960.0,At Risk,-551.4,Low,High Income,66,M,40,Maharashtra,Kolkata,104385.0,1,51,20,-871.0
35198.0,At Risk,-39.05,Low,High Income,66,F,51,Meghalaya,Delhi,83338.0,1,79,-3,-90.0
35314.0,At Risk,-23.2,Low,High Income,66,F,39,Himachal Pradesh,Delhi,124068.0,1,10,29,-44.0
35595.0,At Risk,-222.0,Low,High Income,66,M,68,Uttarakhand,Delhi,109077.0,1,37,47,-363.0
35769.0,At Risk,-30.3,Low,High Income,66,M,74,Karnataka,Hyderabad,82132.0,1,53,13,-69.0
36412.0,At Risk,-318.5,Low,High Income,66,F,30,Mizoram,Hyderabad,145150.0,1,15,8,-497.0
36616.0,At Risk,-66.1,Low,High Income,66,M,26,Maharashtra,Delhi,101223.0,1,20,17,-112.0
